Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
15827,"0.3075904028245, 0.7136185464555",Noisy,One player's frame missing
15828,"0.30787763608700003, 0.714464859775",Noisy,One player's frame missing
15829,"0.30588981595, 0.709453103044",Noisy,One player's frame missing
15830,"0.3058831340033334, 0.7132878714046665",Noisy,One player's frame missing
15831,"0.3060264486495, 0.7133849045275",Noisy,One player's frame missing
15832,"0.3159760031105, 0.7683279062499999",Noisy,One player's frame missing
15833,"0.32394271587900003, 0.780454523818",Noisy,One player's frame missing
15834,"0.33118353547199997, 0.792176979776",Noisy,One player's frame missing
15835,"0.33046845391199997, 0.7931018188205",Noisy,One player's frame missing
15836,"0.3192066670613334, 0.7483691168353332",Noisy,One player's frame missing
15837,"0.3133120584695, 0.7311803913125",Noisy,One player's frame missing
15838,"0.311297027748, 0.720810186723",Noisy,One player's frame missing
15839,"0.3111000678275, 0.7138573684739999",Noisy,One player's frame missing
15840,"0.30812107791450005, 0.7112190808815",Noisy,One player's frame missing
15841,"0.307418214727, 0.7098088687103333",Noisy,One player's frame missing
15842,"0.308371272546, 0.711652091318",Noisy,One player's frame missing
15843,"0.305345108849, 0.7112060998499999",Noisy,One player's frame missing
15844,"0.30462104116699995, 0.7124755375825",Noisy,One player's frame missing
15845,"0.3138745332995, 0.7589254338925",Noisy,One player's frame missing
15846,"0.321379090722, 0.7804836409103334",Noisy,One player's frame missing
15847,"0.32531510763899996, 0.7882057148965",Noisy,One player's frame missing
15848,"0.328754767566, 0.790369702905",Noisy,One player's frame missing
15849,"0.325002938116, 0.7905265797695",Noisy,One player's frame missing
15850,"0.327899250605, 0.8111728262210001",Noisy,One player's frame missing
15851,"0.32620943333799995, 0.813016129912",Noisy,One player's frame missing
15852,"0.31548176272149997, 0.7564535237095",Noisy,One player's frame missing
15853,"0.309669491126, 0.7266296643089999",Noisy,One player's frame missing
15854,"0.305572233481, 0.7247341214695",Noisy,One player's frame missing
15855,"0.3049381037755, 0.7174947533945",Noisy,One player's frame missing
15856,"0.305626540634, 0.7142233386055",Noisy,One player's frame missing
15857,"0.3042126374083333, 0.7178529350093333",Noisy,One player's frame missing
15858,"0.301673320548, 0.7184984720450001",Noisy,One player's frame missing
15859,"0.30119148896650005, 0.7149752047619999",Noisy,One player's frame missing
15860,"0.300757748175, 0.719418693348",Noisy,One player's frame missing
15861,"0.3024675131415, 0.7139396328705001",Noisy,One player's frame missing
15862,"0.301573495513, 0.7185059786136666",Noisy,One player's frame missing
15863,"0.302045744384, 0.721562636029",Noisy,One player's frame missing
15864,"0.30203477275699997, 0.719904011356",Noisy,One player's frame missing
15865,"0.301686526196, 0.720387580551",Noisy,One player's frame missing
15866,"0.30075603028, 0.718729810957",Noisy,One player's frame missing
15867,"0.301800024676, 0.7210712126715",Noisy,One player's frame missing
15868,"0.301953905936, 0.7224536396665",Noisy,One player's frame missing
15869,"0.30202938536949997, 0.7222493149795",Noisy,One player's frame missing
15870,"0.300679854436, 0.723904634503",Noisy,One player's frame missing
15871,"0.3017404914695, 0.720167321848",Noisy,One player's frame missing
15872,"0.3073417197365, 0.75939885297",Noisy,One player's frame missing
15873,"0.309757749258, 0.788963543263",Noisy,One player's frame missing
15874,"0.314225809926, 0.7974389106769999",Noisy,One player's frame missing
15875,"0.31700937356250003, 0.8127014184420001",Noisy,One player's frame missing
15876,"0.31691138436, 0.8176559275699999",Noisy,One player's frame missing
15877,"0.316608414647, 0.830277153503",Noisy,One player's frame missing
15878,"0.31854623086, 0.839372740698",Noisy,One player's frame missing
15879,"0.32551617526349996, 0.8509799915355",Noisy,One player's frame missing
15880,"0.312556228506, 0.780216979296",Noisy,One player's frame missing
15881,"0.306834356886, 0.7557697903705001",Noisy,One player's frame missing
15882,"0.3036011077145, 0.740529414918",Noisy,One player's frame missing
15883,"0.304041267477, 0.7314884254005",Noisy,One player's frame missing
15884,"0.3021023499375, 0.7272527059209999",Noisy,One player's frame missing
15885,"0.3003448495615, 0.729388818024",Noisy,One player's frame missing
15886,"0.300497547512, 0.7323927104465",Noisy,One player's frame missing
15887,"0.302100071846, 0.727665760667",Noisy,One player's frame missing
15888,"0.299279041022, 0.7294067466815",Noisy,One player's frame missing
15889,"0.308394106964, 0.772999330539",Noisy,One player's frame missing
15890,"0.31482737986849996, 0.813983127389",Noisy,One player's frame missing
15891,"0.305357494793, 0.769992009691",Noisy,One player's frame missing
15892,"0.302375245738, 0.7529845868875",Noisy,One player's frame missing
15893,"0.299931260804, 0.7387103945325",Noisy,One player's frame missing
15894,"0.3003206278525, 0.7307465523065",Noisy,One player's frame missing
15895,"0.300390705641, 0.7297502825529999",Noisy,One player's frame missing
15896,"0.3017306617795, 0.730696315401",Noisy,One player's frame missing
15897,"0.31580033503000005, 0.716244196381",Noisy,One player's frame missing
15898,"0.3239317471905, 0.711324407377",Noisy,One player's frame missing
15899,"0.352581754691, 0.709396821131",Noisy,One player's frame missing
15900,"0.36568824663149996, 0.704647443666",Noisy,One player's frame missing
15901,"0.3640160355915, 0.7099569095845",Noisy,One player's frame missing
15902,"0.36320764639500003, 0.713720806281",Noisy,One player's frame missing
15903,"0.3642647502605, 0.7081042146725001",Noisy,One player's frame missing
15904,"0.36344091798050004, 0.7113384065705",Noisy,One player's frame missing
15905,"0.36418955976050005, 0.7053998856220001",Noisy,One player's frame missing
15906,"0.36422572980449996, 0.7080376279809999",Noisy,One player's frame missing
15907,"0.363617250868, 0.707089533874",Noisy,One player's frame missing
15908,"0.362436470551, 0.7128432126155",Noisy,One player's frame missing
15909,"0.36358664959200004, 0.713095807782",Noisy,One player's frame missing
15910,"0.362525351936, 0.710107748291",Noisy,One player's frame missing
15911,"0.3623599303245, 0.7123111540085001",Noisy,One player's frame missing
15912,"0.3624357889455, 0.7110633057405",Noisy,One player's frame missing
15913,"0.3634261060825, 0.7110295298639999",Noisy,One player's frame missing
15914,"0.36229500481200005, 0.7131416976195",Noisy,One player's frame missing
15915,"0.361934746255, 0.708274802667",Noisy,One player's frame missing
15916,"0.36395241328100003, 0.712202225817",Noisy,One player's frame missing
15917,"0.34888301018050005, 0.722887056363",Noisy,One player's frame missing
15918,"0.356380983246, 0.7162452186285",Noisy,One player's frame missing
15919,"0.36081553824400003, 0.713748194326",Noisy,One player's frame missing
15920,"0.3623733364425, 0.7153197994115",Noisy,One player's frame missing
15921,"0.363230039173, 0.713442918515",Noisy,One player's frame missing
15922,"0.362867749467, 0.7153933500665",Noisy,One player's frame missing
15923,"0.3636874559455, 0.7141902633805",Noisy,One player's frame missing
15924,"0.362164555579, 0.7139334398355",Noisy,One player's frame missing
15925,"0.3513873808925, 0.715310617351",Noisy,One player's frame missing
15926,"0.3499251948905, 0.7155745195880001",Noisy,One player's frame missing
15927,"0.34939838743949997, 0.71347504449",Noisy,One player's frame missing
15928,"0.34945092253599996, 0.7145469813215",Noisy,One player's frame missing
15929,"0.349502429495, 0.715266795232",Noisy,One player's frame missing
15930,"0.3496255091105, 0.717273696397",Noisy,One player's frame missing
15931,"0.3507547420635, 0.7170379727184999",Noisy,One player's frame missing
15932,"0.349428111655, 0.716498354868",Noisy,One player's frame missing
15933,"0.349272925385, 0.7120641859975001",Noisy,One player's frame missing
15934,"0.35024104072499995, 0.7145293876195",Noisy,One player's frame missing
15935,"0.3508350594035, 0.714431785063",Noisy,One player's frame missing
15936,"0.35071071021700007, 0.7104816005425001",Noisy,One player's frame missing
15937,"0.350925255459, 0.7124908383755",Noisy,One player's frame missing
15938,"0.3508251622005, 0.7141952454815",Noisy,One player's frame missing
15939,"0.3509917970795, 0.7128624637479999",Noisy,One player's frame missing
15940,"0.350970511445, 0.713857222578",Noisy,One player's frame missing
15941,"0.3503870935015, 0.7170828389970001",Noisy,One player's frame missing
15942,"0.3516463776225, 0.7123004402925",Noisy,One player's frame missing
15943,"0.365642151286, 0.718102724867",Noisy,One player's frame missing
15944,"0.36327900984600003, 0.7128242654445001",Noisy,One player's frame missing
15945,"0.3623760507175, 0.712242191349",Noisy,One player's frame missing
15946,"0.3620414763155, 0.7111098689809999",Noisy,One player's frame missing
15947,"0.3630749272635, 0.7146051501205001",Noisy,One player's frame missing
15948,"0.36307645039900005, 0.7156647202724999",Noisy,One player's frame missing
15949,"0.36315032072450004, 0.715645119745",Noisy,One player's frame missing
15950,"0.3649924068485, 0.7179687078815",Noisy,One player's frame missing
15951,"0.3669036854815, 0.7169363031239999",Noisy,One player's frame missing
15952,"0.36741556335950004, 0.720748161665",Noisy,One player's frame missing
15953,"0.378794966818, 0.7352305741205001",Noisy,One player's frame missing
15954,"0.37486028109299996, 0.7311369421689999",Noisy,One player's frame missing
15955,"0.37395093489699993, 0.7288273468875",Noisy,One player's frame missing
15956,"0.37407440671049996, 0.728468898362",Noisy,One player's frame missing
15957,"0.3746013183445, 0.7287527936880001",Noisy,One player's frame missing
15958,"0.373793521404, 0.740521077595",Noisy,One player's frame missing
15959,"0.376367661004, 0.7345847412965001",Noisy,One player's frame missing
15960,"0.37917717609699997, 0.7296962569529999",Noisy,One player's frame missing
15961,"0.381267490044, 0.7335227292905",Noisy,One player's frame missing
15962,"0.3824217746095, 0.74133092527",Noisy,One player's frame missing
15963,"0.3835525981405, 0.7396105884549999",Noisy,One player's frame missing
15964,"0.383195487801, 0.7371635764644999",Noisy,One player's frame missing
15965,"0.38265491668500007, 0.736767532084",Noisy,One player's frame missing
15966,"0.38362129171299997, 0.7322142566300001",Noisy,One player's frame missing
15967,"0.394259036425, 0.739801260713",Noisy,One player's frame missing
15968,"0.392690227587, 0.7347108009334999",Noisy,One player's frame missing
15969,"0.391748033028, 0.7321395607604999",Noisy,One player's frame missing
15970,"0.3937979150755, 0.7317339759005",Noisy,One player's frame missing
15971,"0.40531131906100004, 0.7401693371179999",Noisy,One player's frame missing
15972,"0.4033632051665, 0.7333977245615",Noisy,One player's frame missing
15973,"0.41538089549150004, 0.738647995637",Noisy,One player's frame missing
15974,"0.413606401328, 0.728345217108",Noisy,One player's frame missing
15975,"0.410851776397, 0.7347343174415",Noisy,One player's frame missing
15976,"0.410300699089, 0.7393668194655001",Noisy,One player's frame missing
15977,"0.411020009884, 0.743478232318",Noisy,One player's frame missing
15978,"0.4137046268135, 0.7419779767179999",Noisy,One player's frame missing
15979,"0.417917450704, 0.7478002614460001",Noisy,One player's frame missing
15980,"0.41508733684966675, 0.747735579815",Noisy,One player's frame missing
15981,"0.410577217511, 0.753137784125",Noisy,One player's frame missing
15982,"0.410521821131, 0.753324673127",Noisy,One player's frame missing
15983,"0.4095099434525, 0.760046516404",Noisy,One player's frame missing
15984,"0.411036069938, 0.757877702559",Noisy,One player's frame missing
15985,"0.4123086114215, 0.760850901595",Noisy,One player's frame missing
15986,"0.3900906857865, 0.7684458688879999",Noisy,One player's frame missing
15987,"0.4178984662525, 0.7589305765725",Noisy,One player's frame missing
15988,"0.41921876381650003, 0.7626816120115",Noisy,One player's frame missing
15989,"0.4048770266185, 0.7814195812125",Noisy,One player's frame missing
15990,"0.39419950281399996, 0.8011524022555",Noisy,One player's frame missing
15991,"0.4207276319605, 0.7608269626989999",Noisy,One player's frame missing
15992,"0.42230446827150003, 0.764951628173",Noisy,One player's frame missing
15993,"0.4198848578655, 0.7669830873255",Noisy,One player's frame missing
15994,"0.42258340613800005, 0.7628698362095001",Noisy,One player's frame missing
15995,"0.426161762728, 0.7543516789534999",Noisy,One player's frame missing
15996,"0.426315456618, 0.7542113253584999",Noisy,One player's frame missing
15997,Noisy,Noisy,Both player's frame missing
15998,"0.4385683199585, 0.7760627143785",Noisy,One player's frame missing
15999,"0.440231709087, 0.7703698141329999",Noisy,One player's frame missing
16000,"0.4425821587193333, 0.777753646428",Noisy,One player's frame missing
16001,"0.4420715564455, 0.7793397132490001",Noisy,One player's frame missing
16002,"0.4430987537435, 0.7744982920985",Noisy,One player's frame missing
