Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
346,"0.4062937615845, 0.707095475849","0.19192741707350003, 0.895246849642",0.285225996569741
347,"0.405805956537, 0.71086524844","0.192583456701, 0.8771907338810001",0.2704218954587394
348,Off-surface,"0.17833041262350002, 0.8655213616015001",One player's frame missing
349,Off-surface,"0.170961171885, 0.8827328642265",One player's frame missing
350,Off-surface,"0.16011225383099997, 0.8326191364285",One player's frame missing
351,"0.40571700106849995, 0.71005623954","0.16700267027299998, 0.8442852435635001",0.2738648521593894
352,Missing,"0.1599456810165, 0.7887596695049999",One player's frame missing
353,"0.399863874344, 0.728903942593","0.1589144606165, 0.770040866779",0.2444358126525462
354,Off-surface,"0.154687543715, 0.7533567265075",One player's frame missing
355,Off-surface,"0.149842834783, 0.732360027078",One player's frame missing
356,Off-surface,"0.1441308995445, 0.717143044761",One player's frame missing
357,"0.3923775468285, 0.7814489806434999","0.143204885746, 0.697419267449",0.2629600877138665
358,"0.383280583233, 0.8316109701725001","0.14419874472049998, 0.6858082286565002",0.2800331497164195
359,Off-surface,"0.14650805812099998, 0.6774292798725",One player's frame missing
360,Off-surface,"0.154551070605, 0.665332469122",One player's frame missing
361,Off-surface,"0.156008914868, 0.6654321912615",One player's frame missing
362,Off-surface,"0.1589244424405, 0.6710079927265",One player's frame missing
363,Off-surface,"0.16111576575949998, 0.6713036751055",One player's frame missing
364,Off-surface,"0.1639655202085, 0.6771526809974999",One player's frame missing
365,Off-surface,"0.17005168227849998, 0.678719266096",One player's frame missing
366,Off-surface,"0.17693103288, 0.6868617849455",One player's frame missing
367,Off-surface,"0.18419917165150002, 0.68923355071",One player's frame missing
368,Off-surface,"0.1954478709895, 0.6909600229714998",One player's frame missing
369,Off-surface,"0.24157769347199998, 0.7014024197944999",One player's frame missing
370,Off-surface,"0.31118497048300003, 0.697369799953",One player's frame missing
371,Off-surface,"0.321472032876, 0.7027983264366666",One player's frame missing
372,Off-surface,"0.302487026601, 0.7089849784065",One player's frame missing
373,Off-surface,"0.30379616451, 0.7203631867125",One player's frame missing
374,Off-surface,"0.30470599227350004, 0.727342976892",One player's frame missing
375,Off-surface,"0.307065971529, 0.7357776085635",One player's frame missing
376,Off-surface,"0.3048092518045, 0.744626557915",One player's frame missing
377,Off-surface,"0.30614145494800005, 0.757630802792",One player's frame missing
378,Off-surface,"0.305321911128, 0.7726750429539999",One player's frame missing
379,Off-surface,"0.303035433508, 0.7904496985764999",One player's frame missing
380,"0.401408984996, 0.7884571989995","0.3031993361025, 0.8142714649245001",0.1015456127118802
381,Off-surface,"0.3050995427445, 0.838250378723",One player's frame missing
382,Off-surface,"0.30459309673, 0.8588068936685",One player's frame missing
383,"0.4097758881515, 0.7704409007865","0.3091328080895, 0.8847195985485",0.15227820043113427
384,"0.417644259271, 0.7594655687055001","0.31283776017099996, 0.9119735700465",0.18504889280032116
385,"0.423404432089, 0.7535446366325","0.31858133303400005, 0.9295375671405",0.20484480389867843
386,"0.423896997052, 0.7533996672975001","0.32678580251949996, 0.9518073996745",0.2208986472808566
387,"0.4222533652965, 0.7543325527205","0.33410261373899997, 0.9694787348555001",0.23250469820504424
388,"0.42371721862050005, 0.748995456207","0.33679280314500004, 0.9902161176725",0.25640448811128613
389,Off-surface,"0.24802213026949999, 0.966504780035",One player's frame missing
390,Off-surface,"0.0920064206345, 0.928465248752",One player's frame missing
391,Off-surface,"0.09027853503305, 0.9356874168310001",One player's frame missing
392,"0.42251478908, 0.748922640934","0.08795802970969999, 0.9415700815620001",0.3860586245907164
393,"0.422654947123, 0.753269231581","0.08448456599035001, 0.9446713927205",0.38857945643622605
394,"0.4219994262465, 0.7523698662175","0.07966833699165, 0.9522185619685",0.39639636207183815
395,"0.42251375444300004, 0.7470746058600001","0.0760798265543, 0.9642716087145",0.408889966178397
396,"0.4240079733006667, 0.7488098658803334","0.07100809992599999, 0.9684945412035",0.4157767035012614
397,Off-surface,"0.06428795762185, 0.9696305734715001",One player's frame missing
398,Off-surface,Off-surface,Both player's frame missing
399,Off-surface,Off-surface,Both player's frame missing
400,Off-surface,Off-surface,Both player's frame missing
401,Off-surface,Off-surface,Both player's frame missing
402,"0.424190421665, 0.7489121292025",Off-surface,One player's frame missing
403,"0.425278051223, 0.752119113381",Off-surface,One player's frame missing
404,"0.4251586919535, 0.7485525457190001",Off-surface,One player's frame missing
405,"0.427272091104, 0.749428852797",Off-surface,One player's frame missing
406,"0.41089560627899996, 0.803916165678",Off-surface,One player's frame missing
407,"0.4280291643745, 0.7653728398255",Off-surface,One player's frame missing
408,"0.4294108638155, 0.7439365629219999",Off-surface,One player's frame missing
409,"0.430322622958, 0.753819411279",Off-surface,One player's frame missing
410,"0.43008994726699995, 0.7603513789776667",Off-surface,One player's frame missing
411,"0.4289413064625, 0.762622666435",Off-surface,One player's frame missing
412,"0.427923861492, 0.7596370178335",Off-surface,One player's frame missing
413,"0.405915737377, 0.817377431461",Off-surface,One player's frame missing
414,"0.39130876138500004, 0.8490825190655",Off-surface,One player's frame missing
415,Off-surface,Off-surface,Both player's frame missing
416,"0.379936917494, 0.8585759916679999",Off-surface,One player's frame missing
417,Off-surface,Off-surface,Both player's frame missing
418,Off-surface,Off-surface,Both player's frame missing
419,"0.3759391126695, 0.870822874428",Off-surface,One player's frame missing
420,Off-surface,Off-surface,Both player's frame missing
421,Off-surface,Off-surface,Both player's frame missing
422,"0.378909599121, 0.8695967408565",Off-surface,One player's frame missing
423,Off-surface,Off-surface,Both player's frame missing
424,Off-surface,Off-surface,Both player's frame missing
425,"0.378765589217, 0.864661659201",Off-surface,One player's frame missing
426,Off-surface,Off-surface,Both player's frame missing
427,"0.38077591122, 0.8667273003795",Off-surface,One player's frame missing
428,Off-surface,Off-surface,Both player's frame missing
429,"0.3710969763286667, 0.8724111536920001",Off-surface,One player's frame missing
430,"0.39474958413399996, 0.8065825054695",Off-surface,One player's frame missing
431,"0.4111682213525, 0.7762670595385001",Off-surface,One player's frame missing
432,"0.42778118016500005, 0.7692211236390001",Off-surface,One player's frame missing
433,"0.429472708454, 0.7612504908415001",Off-surface,One player's frame missing
434,Off-surface,Off-surface,Both player's frame missing
435,"0.43289653517149995, 0.76073619443",Off-surface,One player's frame missing
436,"0.4323059349543334, 0.758240009674","0.0577802285804, 0.954002597485",0.42260205338042706
437,Off-surface,Missing,Both player's frame missing
438,Off-surface,"0.05277193929605, 0.9511364388245",One player's frame missing
439,Off-surface,"0.05068610307155, 0.9441303912949999",One player's frame missing
440,"0.42412945269, 0.7411192802435","0.0390254701016, 0.9232345238569999",0.42599417761496583
441,Off-surface,"0.0203613601127, 0.8927439509",One player's frame missing
442,Off-surface,"0.01374517579565, 0.878006485017",One player's frame missing
443,"0.421157944732, 0.7334760965170001","0.013942928708950001, 0.8707153824710001",0.42971931639596644
444,Off-surface,"0.0133282110439, 0.867216978976",One player's frame missing
445,Off-surface,"0.01818645173765, 0.8558117802435",One player's frame missing
446,Off-surface,"0.021917644260500004, 0.844521070334",One player's frame missing
447,Off-surface,"0.01848396410615, 0.8472591682655",One player's frame missing
448,Off-surface,"0.02839904424525, 0.8365670360274999",One player's frame missing
449,"0.416811552782, 0.7322255244625","0.03341965272555, 0.8247561656125",0.3943998841030826
450,"0.415935324116, 0.7298198003065","0.03733583240129999, 0.8119108562475",0.38739710452213966
451,Off-surface,"0.049779477384366666, 0.8056150104686667",One player's frame missing
452,Off-surface,"0.051093895308, 0.7982438902719999",One player's frame missing
453,Off-surface,"0.049553759203, 0.7970570925314999",One player's frame missing
454,Off-surface,"0.04740910274495, 0.798820487185",One player's frame missing
455,Off-surface,"0.043893837526600005, 0.7956874610785",One player's frame missing
456,Off-surface,"0.038694765741850004, 0.789377327519",One player's frame missing
457,Off-surface,"0.0345227420352, 0.7842925043690001",One player's frame missing
458,Off-surface,"0.02882189714195, 0.7850091654715",One player's frame missing
459,Off-surface,"0.0238155971128, 0.78171659285",One player's frame missing
460,Off-surface,"0.018406003739, 0.7757079921179999",One player's frame missing
461,Off-surface,"0.0152512363941, 0.7646756391925",One player's frame missing
462,Off-surface,"0.0101848518826, 0.751660498184",One player's frame missing
463,"0.4139201436673334, 0.726423401507","0.02173885363685, 0.7343494223860001",0.392261374668662
464,"0.41304459126549997, 0.7225226376145","0.17621899178849998, 0.797671928479",0.2484628352190276
465,Off-surface,"0.1720904927975, 0.7962698002319999",One player's frame missing
466,Off-surface,"0.17333612067350002, 0.796467642571",One player's frame missing
467,Off-surface,"0.175167386246, 0.8068684000955",One player's frame missing
468,Off-surface,"0.1753952464765, 0.8262134997049999",One player's frame missing
469,Off-surface,"0.1804393192625, 0.841242295774",One player's frame missing
470,Off-surface,"0.180428241986, 0.8651384530465001",One player's frame missing
471,Off-surface,"0.18170165099250002, 0.883629516054",One player's frame missing
472,Off-surface,"0.1846454015125, 0.9145601117819999",One player's frame missing
473,Off-surface,"0.18486359980099998, 0.93285474764",One player's frame missing
474,Off-surface,"0.181809761279, 0.948018272876",One player's frame missing
475,Off-surface,"0.157388886981, 0.551098412567",One player's frame missing
476,Off-surface,"0.158654867951, 0.5545619995686667",One player's frame missing
477,Off-surface,"0.158868344027, 0.55315528795",One player's frame missing
478,Off-surface,"0.159210313158, 0.5536534917025",One player's frame missing
479,Off-surface,"0.161939642292, 0.5490288193999999",One player's frame missing
480,Off-surface,"0.16505565179200002, 0.548099054278",One player's frame missing
481,Off-surface,"0.165128773608, 0.5422320734480001",One player's frame missing
482,Off-surface,"0.16502312507833333, 0.5417894515846666",One player's frame missing
483,Off-surface,"0.165045504033, 0.542749323454",One player's frame missing
484,Off-surface,"0.1678619799385, 0.5409205986945",One player's frame missing
485,Off-surface,"0.16641050122950002, 0.5114134358305",One player's frame missing
486,Off-surface,Off-surface,Both player's frame missing
487,Off-surface,Off-surface,Both player's frame missing
488,Off-surface,Off-surface,Both player's frame missing
489,Off-surface,Off-surface,Both player's frame missing
490,"0.41458095015, 0.718227568662",Off-surface,One player's frame missing
491,Off-surface,Off-surface,Both player's frame missing
492,Off-surface,Off-surface,Both player's frame missing
493,Off-surface,Off-surface,Both player's frame missing
494,Off-surface,Off-surface,Both player's frame missing
495,Off-surface,Off-surface,Both player's frame missing
496,Off-surface,Off-surface,Both player's frame missing
497,Off-surface,Off-surface,Both player's frame missing
498,Off-surface,Off-surface,Both player's frame missing
499,Off-surface,Off-surface,Both player's frame missing
500,Off-surface,Off-surface,Both player's frame missing
501,Off-surface,Off-surface,Both player's frame missing
502,Off-surface,Off-surface,Both player's frame missing
503,Off-surface,Off-surface,Both player's frame missing
504,Off-surface,Off-surface,Both player's frame missing
505,Off-surface,Off-surface,Both player's frame missing
506,Off-surface,Off-surface,Both player's frame missing
507,Off-surface,Off-surface,Both player's frame missing
508,Off-surface,Off-surface,Both player's frame missing
509,Off-surface,Off-surface,Both player's frame missing
510,Off-surface,Off-surface,Both player's frame missing
511,Off-surface,Off-surface,Both player's frame missing
512,Off-surface,Off-surface,Both player's frame missing
513,Off-surface,Off-surface,Both player's frame missing
514,Off-surface,"0.16072536088699999, 0.487095502208",One player's frame missing
515,Off-surface,"0.16019065187300002, 0.47955078738650003",One player's frame missing
516,Off-surface,Missing,Both player's frame missing
517,Off-surface,"0.08200902650173, 0.47896917073449996",One player's frame missing
518,Off-surface,"0.1586893906265, 0.4421040703725",One player's frame missing
519,Off-surface,"0.160030181353, 0.438740950187",One player's frame missing
520,Off-surface,"0.1582878240015, 0.4342710115645",One player's frame missing
521,Off-surface,"0.16014750247350001, 0.430273618815",One player's frame missing
522,Off-surface,"0.1546343393925, 0.431725922906",One player's frame missing
523,Off-surface,"0.18823695044400002, 0.4490254182965",One player's frame missing
524,Off-surface,"0.432441765289, 0.7034374218124999",One player's frame missing
525,Off-surface,"0.43910202970800005, 0.6992232651715",One player's frame missing
526,Off-surface,"0.450983016841, 0.7021151289600001",One player's frame missing
527,Off-surface,"0.4586960825215, 0.6947979948975",One player's frame missing
528,Off-surface,"0.470285805755, 0.691549745011",One player's frame missing
